3.1078	3.3553	3.1833	3.2307	2.2301	0.69496	0.10282	0.12345	0.12195	0.068224	0.069392	0.094104	0.046743	0.0073478	0.0013549	0.0071241	0.015366	0.014936	0.0055276	0.001907	0.00095257	0.0030644	0.0083054	0.019201	0.025078	0.012784	0.008433	0.0035744	0.0021373	0.0024721	0.0014922	0.00098697	0.00088238	0.0012451	0.002318	0.0042586	0.0039095	0.0028461	0.0023221	0.0052032	0.0051943	0.0052423	0.0034378	0.0011632	0.00077179	0.00076692	0.00096098	0.00094909	0.00093191	0.00099118	0.00096767	0.00077868	0.0010492	0.0015083	0.0016476	0.0012805	0.0012264	0.0014326	0.0012975	0.0010835	0.0013908	0.001437	0.0014699	100
3.5054	4.0275	3.4358	0.97365	1.3161	2.1731	1.1535	0.71624	0.54594	0.35868	0.19925	0.13889	0.033246	0.0071613	0.017696	0.039616	0.042705	0.024395	0.008559	0.013325	0.032522	0.055229	0.053916	0.035241	0.01982	0.010533	0.0080315	0.0062822	0.011102	0.0074983	0.0047345	0.0024775	0.00088016	0.0011505	0.0022935	0.0027841	0.0020933	0.0013548	0.00073159	0.0011873	0.0027466	0.0067443	0.0055833	0.0017741	0.00083087	0.00065119	0.00059371	0.00057352	0.00064635	0.00049264	0.00079637	0.00097159	0.00088083	0.00093418	0.00098622	0.0012335	0.0012064	0.0012603	0.0013016	0.0014877	0.0014026	0.0011902	0.00097341	101
4.3935	4.5927	1.498	0.14047	0.048151	0.1332	0.15851	0.17443	0.54319	0.6221	0.37262	0.16957	0.045708	0.046695	0.087975	0.095181	0.035082	0.018989	0.030383	0.034198	0.030234	0.028897	0.032932	0.01452	0.010731	0.020577	0.025823	0.020441	0.023731	0.009273	0.0019191	0.0011099	0.0009055	0.0011822	0.0011114	0.0010583	0.0048654	0.0080783	0.0037737	0.0038689	0.010014	0.010664	0.0052418	0.0019183	0.001398	0.0016531	0.0012785	0.0010344	0.0012022	0.0012972	0.0014016	0.0013716	0.0012306	0.0011489	0.0015208	0.0016214	0.0014356	0.0014985	0.0015718	0.0016617	0.0015666	0.001883	0.001746	102
3.8728	4.7622	3.3539	1.3146	0.25712	0.04865	0.048023	0.11026	0.17518	0.11769	0.041345	0.022174	0.016232	0.0043425	0.0014834	0.020829	0.047467	0.037147	0.015777	0.0061595	0.0018173	0.0047474	0.024453	0.029939	0.013682	0.020634	0.030959	0.015064	0.0030857	0.0017375	0.00051407	0.00044187	0.00038006	0.00057641	0.0021876	0.0033575	0.0022989	0.0013672	0.00095898	0.0008043	0.00096193	0.0012066	0.0010849	0.0016044	0.0017216	0.00096211	0.00080346	0.0010403	0.0006419	0.00081467	0.00069009	0.00064284	0.00057775	0.00069258	0.00070207	0.00087093	0.00094039	0.00086294	0.0011007	0.0011948	0.0013646	0.0013492	0.001154	103
4.8687	4.8955	2.3079	0.52479	0.05106	0.15522	0.24036	0.10868	0.0243	0.016726	0.0096299	0.0070942	0.0024707	0.00094834	0.0038458	0.0081543	0.0051346	0.0082444	0.016833	0.011803	0.013848	0.018139	0.021366	0.017242	0.0040298	0.00094194	0.00072298	0.00090519	0.00054165	0.00043324	0.00036065	0.00037868	0.00061117	0.00061633	0.00049105	0.00041742	0.00041439	0.00042977	0.00027242	0.00026079	0.00034035	0.0003201	0.00035334	0.00042082	0.00038686	0.00040277	0.00040562	0.00044871	0.00034625	0.0005548	0.00069885	0.00068851	0.00057134	0.00052637	0.00066796	0.00098411	0.00080287	0.00074926	0.00079005	0.0007963	0.00083866	0.00086088	0.00093138	104
4.8238	5.2483	2.3479	0.22764	0.37067	0.7947	0.55171	0.43337	0.31394	0.40212	0.37122	0.19126	0.028392	0.01321	0.061228	0.11484	0.07498	0.019785	0.014842	0.036625	0.046952	0.029212	0.038214	0.039763	0.013285	0.0076655	0.016645	0.021951	0.023426	0.018975	0.0038282	0.0013126	0.0010373	0.0012334	0.0015469	0.0028634	0.0065592	0.0061718	0.00996	0.0085811	0.0085187	0.0056557	0.00098972	0.0012342	0.0021647	0.0016125	0.00065536	0.00093041	0.00072841	0.00079537	0.00071118	0.00074692	0.0011069	0.00094355	0.0006793	0.00094694	0.0010284	0.0010036	0.00099163	0.0011323	0.0012247	0.0012384	0.0012991	105
0.11987	0.27383	0.29373	0.49647	0.82	1.0876	1.4608	1.6784	3.2046	3.028	1.8095	1.1785	1.2452	1.0483	0.56759	0.6036	0.53138	0.53432	0.5567	0.58724	0.52693	0.61321	0.98085	1.4825	1.441	1.045	0.9351	1.0774	0.78755	0.47825	0.2961	0.30396	0.23467	0.25037	0.31178	0.35647	0.4634	0.50929	0.34092	0.22758	0.24696	0.21281	0.17844	0.24847	0.25624	0.28715	0.22721	0.14168	0.13974	0.11599	0.10963	0.098438	0.093732	0.083613	0.085284	0.082603	0.08652	0.086031	0.071442	0.056288	0.049201	0.04277	0.035317	106
4.9228	3.4545	0.74991	0.4339	0.5595	0.49968	0.63476	0.56706	0.41664	0.65456	0.81366	0.75038	0.98641	0.86649	0.59144	0.37018	0.30133	0.5657	0.50414	0.32697	0.27724	0.40891	0.62377	0.82347	0.94546	0.9946	0.6506	0.51326	0.75154	0.79462	0.36271	0.19437	0.22197	0.18202	0.31106	0.58276	0.70471	0.64945	0.47345	0.33658	0.3242	0.36208	0.33924	0.36167	0.38589	0.29587	0.29581	0.32746	0.30811	0.27922	0.22979	0.15406	0.11673	0.11402	0.08928	0.093445	0.098184	0.098412	0.064895	0.062179	0.05168	0.032667	0.020277	107
4.7722	3.6683	1.0948	0.24911	0.2146	0.33487	0.39165	0.62725	1.1722	1.5165	1.6915	1.1766	1.1509	1.0432	0.6123	0.58526	0.45252	0.35379	0.33046	0.25185	0.24108	0.22106	0.26897	0.25537	0.37899	0.42746	0.39152	0.28405	0.18153	0.18897	0.18212	0.11925	0.092025	0.17271	0.22484	0.23562	0.33726	0.30615	0.20753	0.23048	0.18261	0.16834	0.17691	0.14429	0.099401	0.058916	0.068056	0.07545	0.088018	0.071141	0.046579	0.026206	0.032692	0.037225	0.040806	0.034702	0.030038	0.027547	0.033457	0.028406	0.022087	0.020317	0.010706	108
3.371	2.9669	1.0592	0.83649	1.3531	1.6052	2.4604	2.3533	1.7001	1.2714	0.76992	0.47345	0.52889	0.4904	0.34096	0.26575	0.33883	0.30885	0.20822	0.26611	0.3132	0.30936	0.54843	0.53488	0.6802	0.61378	0.46951	0.36274	0.19877	0.13971	0.12817	0.090233	0.042202	0.049148	0.1049	0.12067	0.16346	0.17586	0.17218	0.14229	0.10032	0.12181	0.14495	0.12543	0.17691	0.15935	0.11801	0.076856	0.06756	0.048636	0.038974	0.043991	0.034572	0.047058	0.046217	0.042183	0.039802	0.026103	0.018347	0.020905	0.015357	0.015368	0.011258	109
5.4264	3.8231	1.1436	0.76511	1.3731	1.7521	1.4058	0.48129	0.30331	0.31253	0.18322	0.067904	0.10473	0.14942	0.27918	0.26096	0.12276	0.070372	0.07116	0.068321	0.074139	0.079994	0.10058	0.19824	0.38798	0.34116	0.14869	0.09055	0.12091	0.109	0.12274	0.099435	0.042072	0.081088	0.13042	0.13029	0.18959	0.24289	0.33362	0.33475	0.20004	0.17557	0.19705	0.20663	0.15087	0.074286	0.043958	0.029778	0.029547	0.033632	0.03863	0.035825	0.029178	0.030816	0.036007	0.025885	0.01442	0.010048	0.0066707	0.0042497	0.005743	0.0076039	0.0048833	110
5.9671	4.2476	1.4652	1.258	1.6604	1.5417	1.3547	0.88747	0.38997	0.27773	0.4049	0.48369	0.33694	0.20762	0.11532	0.074248	0.058071	0.076396	0.06426	0.092019	0.070835	0.052302	0.063195	0.11792	0.20806	0.20107	0.10423	0.08144	0.066153	0.039595	0.036716	0.025456	0.018455	0.020313	0.033792	0.028644	0.029328	0.030952	0.032018	0.021659	0.029803	0.022828	0.018363	0.017146	0.021774	0.02243	0.016921	0.016475	0.014988	0.009753	0.0041968	0.003289	0.0017187	0.0016036	0.0018083	0.0022774	0.0025439	0.0025602	0.0019924	0.0017812	0.0021668	0.0024463	0.0022046	111
3.261	2.9416	3.3334	3.495	1.7933	0.39874	0.15912	0.25127	0.36973	0.29361	0.176	0.091468	0.032394	0.013796	0.014452	0.041588	0.063681	0.049254	0.030594	0.014178	0.0067552	0.011151	0.017282	0.022187	0.040345	0.071907	0.072386	0.033362	0.011155	0.0052785	0.0033835	0.0043502	0.0044411	0.0072287	0.015708	0.017254	0.011186	0.010629	0.0087888	0.0054143	0.0080377	0.0090286	0.0040409	0.0010752	0.00063478	0.00046028	0.00067333	0.00057429	0.0017021	0.0029863	0.0019323	0.00072781	0.00061504	0.00055073	0.00081896	0.00097884	0.00097739	0.0011176	0.0010977	0.0010122	0.0010754	0.00095855	0.00080059	200
3.8525	4.1727	3.0019	0.81152	0.43977	0.59266	0.39452	0.50314	0.38821	0.18715	0.15147	0.091639	0.019331	0.011381	0.023508	0.036394	0.024531	0.0095064	0.0047076	0.0082016	0.017887	0.024162	0.030119	0.031589	0.023682	0.014454	0.0066477	0.0053734	0.0081552	0.007712	0.0061192	0.0030181	0.00090304	0.0011749	0.0028312	0.0026023	0.0020872	0.0011424	0.00045224	0.00040432	0.00042221	0.00062438	0.00049465	0.00043244	0.00044939	0.00047986	0.00050349	0.00050617	0.00077193	0.00084906	0.00074976	0.00086016	0.00087228	0.00074498	0.00080697	0.00081786	0.00093688	0.0010553	0.0010188	0.0008315	0.0008333	0.0012842	0.0011699	201
6.0784	4.5744	1.3207	0.11831	0.037259	0.059574	0.075192	0.061591	0.17053	0.18613	0.088971	0.046748	0.023456	0.044703	0.046745	0.039819	0.012526	0.0088316	0.018425	0.016249	0.014273	0.0082999	0.0059626	0.0037323	0.012096	0.020185	0.020182	0.010882	0.0038911	0.0015621	0.00080966	0.00048095	0.00056034	0.00057455	0.00056592	0.00049528	0.00068414	0.0012347	0.0010571	0.00066896	0.00058305	0.00060721	0.00055563	0.00068701	0.00081706	0.0011218	0.0012786	0.0010606	0.0011133	0.0012493	0.001412	0.001175	0.0012233	0.00095544	0.0011378	0.0011297	0.0009564	0.0016693	0.0020008	0.0017972	0.0015822	0.0014426	0.0018961	202
4.2924	4.8776	3.6198	1.5218	0.37863	0.050264	0.031362	0.072916	0.05605	0.033504	0.024063	0.01484	0.0060615	0.0012021	0.00097481	0.003466	0.0039373	0.0025153	0.0027772	0.0051929	0.0093237	0.012062	0.017593	0.011571	0.0067061	0.007994	0.0060822	0.0024179	0.00097941	0.00095537	0.0007211	0.00042409	0.00048453	0.0006	0.00058539	0.00043804	0.00037382	0.0003958	0.0004798	0.00040754	0.00031283	0.00059697	0.00066813	0.00056472	0.0004043	0.00041082	0.00050635	0.00052516	0.00061524	0.00050698	0.00055891	0.00061893	0.00050541	0.0005982	0.00069602	0.00077881	0.00099757	0.00088608	0.00094306	0.0011869	0.0011413	0.0009086	0.0010037	203
6.4669	5.1262	1.7506	0.19617	0.042185	0.024322	0.030994	0.016546	0.0083216	0.0080417	0.0028895	0.0015316	0.0013909	0.0010297	0.0027361	0.0028586	0.0021079	0.0088009	0.020794	0.020207	0.021426	0.013551	0.0022627	0.0010873	0.00051803	0.00050793	0.00061902	0.00087955	0.0013246	0.0012074	0.00046842	0.00044466	0.0006237	0.0005249	0.00041086	0.00041955	0.00030957	0.00027702	0.00028648	0.00032076	0.00034998	0.00043877	0.0004463	0.00044311	0.00046148	0.00047687	0.00051664	0.00061583	0.00049861	0.00038273	0.00047052	0.00052036	0.00056758	0.00053672	0.00080437	0.00095344	0.00086526	0.00067597	0.0007875	0.00083361	0.00081026	0.00091255	0.00098102	204
4.0851	4.8052	2.4467	0.2076	0.13045	0.23469	0.16961	0.18905	0.13701	0.14533	0.1235	0.038903	0.0039941	0.0060139	0.021747	0.035007	0.023888	0.0068008	0.012285	0.019647	0.019005	0.012781	0.0091361	0.0063091	0.0024087	0.0052178	0.0063188	0.010783	0.01476	0.0085257	0.0013353	0.00042802	0.00033891	0.00035126	0.00062123	0.0026249	0.0044854	0.0048991	0.0045803	0.0023699	0.0013233	0.0010068	0.00035097	0.00043713	0.0007111	0.00062453	0.0003785	0.00039765	0.00053476	0.00049019	0.00049096	0.0004911	0.00043584	0.00067736	0.00069114	0.00054885	0.00057433	0.00073069	0.00068805	0.0006893	0.00072044	0.00063413	0.00058051	205
0.079917	0.15011	0.15606	0.30598	0.61888	0.73804	0.97893	1.669	2.5116	3.2063	2.7379	1.3807	1.446	1.4054	1.051	0.65329	0.49136	0.43297	0.39116	0.38323	0.4512	0.57846	0.84297	1.2234	1.1947	0.68904	0.77608	0.71416	0.56118	0.53069	0.51839	0.32932	0.18604	0.24766	0.28558	0.32474	0.31733	0.43596	0.38355	0.26472	0.30171	0.2053	0.17204	0.15542	0.12912	0.15781	0.14313	0.1784	0.20579	0.18934	0.15441	0.12429	0.086786	0.080973	0.090243	0.093823	0.084883	0.066061	0.066362	0.047172	0.042506	0.041	0.041058	206
5.5045	3.8578	0.7965	0.25588	0.33364	0.29722	0.29759	0.32429	0.24521	0.39732	0.66579	0.62654	0.67552	0.72591	0.59017	0.52582	0.33353	0.26002	0.2399	0.36652	0.48808	0.70421	1.2062	1.1969	0.9815	0.89729	0.79614	0.57844	0.56633	0.43473	0.27085	0.23211	0.1792	0.16696	0.21864	0.19359	0.26342	0.37776	0.39172	0.35614	0.29371	0.26126	0.31247	0.35631	0.28551	0.25822	0.26363	0.23154	0.16246	0.16087	0.14437	0.081633	0.065452	0.086392	0.077293	0.060444	0.052316	0.052372	0.048516	0.042197	0.038729	0.029125	0.024389	207
